time,node_id,x,P(Pa),P(MPa),v,T(C),visc(cSt),rho
80.500000,14,14285.714286,4142197.475899,4.142197,0.933117,39.976937,31.434913,834.971495
80.500000,15,15306.122449,4080946.350947,4.080946,0.933117,39.979500,31.434913,834.932763
80.500000,16,16326.530612,4019697.535285,4.019698,0.933118,39.975966,31.434913,834.898267
80.500000,17,17346.938776,3958451.725881,3.958452,0.933118,39.980295,31.434913,834.858316
80.500000,18,18367.346939,3897208.352305,3.897208,0.933119,39.975323,31.434913,834.824824
80.500000,19,19387.755102,3835967.862427,3.835968,0.933119,39.980793,31.434913,834.784089
80.500000,20,20408.163265,3774729.912340,3.774730,0.933119,39.974949,31.434913,834.751207
80.500000,21,21428.571429,3713494.746985,3.713495,0.933120,39.981048,31.434913,834.710042
80.500000,22,22448.979592,3652262.205628,3.652262,0.933120,39.974792,31.434913,834.677453
80.500000,23,23469.387755,3591032.370218,3.591032,0.933121,39.981110,31.434913,834.636143
80.500000,24,24489.795918,3529805.225694,3.529805,0.933121,39.974807,31.434913,834.603593
80.500000,25,25510.204082,3468580.725803,3.468581,0.933122,39.981020,31.434913,834.562363
80.500000,26,26530.612245,3407358.968887,3.407359,0.933122,39.974955,31.434913,834.529653
80.500000,27,27551.020408,3346139.810338,3.346140,0.933123,39.980814,31.434913,834.488675
80.500000,28,28571.428571,3284923.434232,3.284923,0.933123,39.975203,31.434913,834.455657
80.500000,29,29591.836735,3223709.623225,3.223710,0.933124,39.980523,31.434913,834.415060
80.500000,30,30612.244898,3162498.623551,3.162499,0.933124,39.975522,31.434913,834.381625
80.500000,31,31632.653061,3101290.166802,3.101290,0.933125,39.980173,31.434913,834.341499
80.500000,32,32653.061224,3040084.541538,3.040085,0.933125,39.975890,31.434913,834.307572
80.500000,33,33673.469388,2978881.446807,2.978881,0.933125,39.979786,31.434913,834.267976
80.500000,34,34693.877551,2917681.197017,2.917681,0.933126,39.976284,31.434913,834.233513
80.500000,35,35714.285714,2856483.473954,2.856483,0.933126,39.979380,31.434913,834.194479
80.500000,36,36734.693878,2795288.604117,2.795289,0.933126,39.976690,31.434913,834.159460
80.500000,37,37755.102041,2734096.264834,2.734096,0.933127,39.978970,31.434913,834.120998
80.500000,38,38775.510204,2672906.783598,2.672907,0.933127,39.977093,31.434913,834.085422
80.500000,39,39795.918367,2611719.843092,2.611720,0.933127,39.978568,31.434913,834.047525
80.500000,40,40816.326531,2550535.761518,2.550536,0.933128,39.977483,31.434913,834.011406
80.500000,41,41836.734694,2489354.233386,2.489354,0.933128,39.978184,31.434913,833.974052
80.500000,42,42857.142857,2428175.558991,2.428176,0.933128,39.977851,31.434913,833.937418
80.500000,43,43877.551020,2366999.450066,2.366999,0.933128,39.977825,31.434913,833.900574
80.500000,44,44897.959184,2305826.183093,2.305826,0.933128,39.978191,31.434913,833.863462
80.500000,45,45918.367347,2244655.491796,2.244655,0.933129,39.977497,31.434913,833.827088
80.500000,46,46938.775510,2183487.625514,2.183488,0.933129,39.978498,31.434913,833.789543
80.500000,47,47959.183673,2122322.345056,2.122322,0.933129,39.977204,31.434913,833.753591
80.500000,48,48979.591837,2061159.872374,2.061160,0.933129,39.978769,31.434913,833.715662
80.500000,49,50000.000000,2000000.000000,2.000000,0.933129,39.976948,31.434913,833.680082
85.500000,0,0.000000,5000000.000000,5.000000,0.933128,40.000000,31.434913,835.473157
85.500000,1,1020.408163,4938711.962456,4.938712,0.933128,39.956641,31.434913,835.466272
85.500000,2,2040.816327,4877424.045395,4.877424,0.933128,39.993495,31.434913,835.403682
85.500000,3,3061.224490,4816141.187032,4.816141,0.933128,39.962494,31.434913,835.388219
85.500000,4,4081.632653,4754858.951642,4.754859,0.933128,39.988237,31.434913,835.333353
85.500000,5,5102.040816,4693581.312203,4.693581,0.933128,39.967193,31.434913,835.310981
85.500000,6,6122.448980,4632304.719869,4.632305,0.933128,39.984046,31.434913,835.262296
85.500000,7,7142.857143,4571032.324895,4.571032,0.933128,39.970908,31.434913,835.234440
85.500000,8,8163.265306,4509761.334670,4.509761,0.933128,39.980762,31.434913,835.190623
85.500000,9,9183.673469,4448494.203521,4.448494,0.933128,39.973789,31.434913,835.158492
85.500000,10,10204.081633,4387228.779247,4.387229,0.933128,39.978243,31.434913,835.118431
85.500000,11,11224.489796,4325966.930090,4.325967,0.933128,39.975968,31.434913,835.083044
85.500000,12,12244.897959,4264707.040874,4.264707,0.933129,39.976365,31.434913,835.045806
85.500000,13,13265.306122,4203450.489530,4.203450,0.933129,39.977563,31.434913,835.008016
85.500000,14,14285.714286,4142196.107861,4.142196,0.933129,39.975021,31.434913,834.972824
85.500000,15,15306.122449,4080944.867984,4.080945,0.933129,39.978673,31.434913,834.933337
85.500000,16,16326.530612,4019695.970437,4.019696,0.933129,39.974115,31.434913,834.899550
85.500000,17,17346.938776,3958450.054715,3.958450,0.933130,39.979386,31.434913,834.858946
85.500000,18,18367.346939,3897206.621484,3.897207,0.933130,39.973565,31.434913,834.826042
85.500000,19,19387.755102,3835966.040802,3.835966,0.933130,39.979781,31.434913,834.784790
85.500000,20,20408.163265,3774728.054402,3.774728,0.933131,39.973301,31.434913,834.752349
85.500000,21,21428.571429,3713492.817960,3.713493,0.933131,39.979921,31.434913,834.710823
85.500000,22,22448.979592,3652260.263696,3.652260,0.933131,39.973262,31.434913,834.678514
85.500000,23,23469.387755,3591030.379904,3.591030,0.933131,39.979864,31.434913,834.637006
85.500000,24,24489.795918,3529803.245605,3.529803,0.933132,39.973394,31.434913,834.604572
85.500000,25,25510.204082,3468578.721735,3.468579,0.933132,39.979659,31.434913,834.563306
85.500000,26,26530.612245,3407356.997276,3.407357,0.933132,39.973655,31.434913,834.530554
85.500000,27,27551.020408,3346137.840011,3.346138,0.933133,39.979344,31.434913,834.489694
85.500000,28,28571.428571,3284921.517677,3.284922,0.933133,39.974006,31.434913,834.456486
85.500000,29,29591.836735,3223707.733279,3.223708,0.933133,39.978956,31.434913,834.416146
85.500000,30,30612.244898,3162496.807056,3.162497,0.933134,39.974416,31.434913,834.382391
85.500000,31,31632.653061,3101288.401148,3.101288,0.933134,39.978522,31.434913,834.342642
85.500000,32,32653.061224,3040082.866869,3.040083,0.933134,39.974859,31.434913,834.308285
85.500000,33,33673.469388,2978879.845126,2.978880,0.933135,39.978066,31.434913,834.269168
85.500000,34,34693.877551,2917679.700374,2.917680,0.933135,39.975315,31.434913,834.234185
85.500000,35,35714.285714,2856482.067971,2.856482,0.933135,39.977607,31.434913,834.195708
85.500000,36,36734.693878,2795287.311262,2.795287,0.933135,39.975766,31.434913,834.160100
85.500000,37,37755.102041,2734095.073115,2.734095,0.933136,39.977159,31.434913,834.122253
85.500000,38,38775.510204,2672905.704835,2.672906,0.933136,39.976199,31.434913,834.086041
85.500000,39,39795.918367,2611718.866811,2.611719,0.933136,39.976735,31.434913,834.048795
85.500000,40,40816.326531,2550534.889290,2.550535,0.933136,39.976604,31.434913,834.012015
85.500000,41,41836.734694,2489353.457376,2.489353,0.933136,39.976343,31.434913,833.975327
85.500000,42,42857.142857,2428174.873788,2.428175,0.933136,39.976972,31.434913,833.938027
85.500000,43,43877.551020,2366998.854338,2.366999,0.933136,39.975991,31.434913,833.901846
85.500000,44,44897.959184,2305825.670177,2.305826,0.933136,39.977300,31.434913,833.864080
85.500000,45,45918.367347,2244655.071469,2.244655,0.933136,39.975681,31.434913,833.828347
85.500000,46,46938.775510,2183487.293607,2.183487,0.933136,39.977582,31.434913,833.790178
85.500000,47,47959.183673,2122322.121293,2.122322,0.933136,39.975417,31.434913,833.754830
85.500000,48,48979.591837,2061159.750402,2.061160,0.933137,39.977819,31.434913,833.716320
85.500000,49,50000.000000,2000000.000000,2.000000,0.933137,39.975200,31.434913,833.681293
90.500000,0,0.000000,5000000.000000,5.000000,0.933130,40.000000,31.434913,835.473157
90.500000,1,1020.408163,4938712.096182,4.938712,0.933130,39.954335,31.434913,835.467873
90.500000,2,2040.816327,4877424.008249,4.877424,0.933130,39.992744,31.434913,835.404204
90.500000,3,3061.224490,4816141.221172,4.816141,0.933130,39.960820,31.434913,835.389382
90.500000,4,4081.632653,4754858.836507,4.754859,0.933130,39.986961,31.434913,835.334239
90.500000,5,5102.040816,4693581.207051,4.693581,0.933130,39.965948,31.434913,835.311846
90.500000,6,6122.448980,4632304.478031,4.632304,0.933130,39.982425,31.434913,835.263422
90.500000,7,7142.857143,4571032.046533,4.571032,0.933130,39.969932,31.434913,835.235118
90.500000,8,8163.265306,4509760.935273,4.509761,0.933130,39.978937,31.434913,835.191889
90.500000,9,9183.673469,4448493.739059,4.448494,0.933130,39.972958,31.434913,835.159068
90.500000,10,10204.081633,4387228.212442,4.387228,0.933130,39.976323,31.434913,835.119763
90.500000,11,11224.489796,4325966.282154,4.325966,0.933131,39.975189,31.434913,835.083585
90.500000,12,12244.897959,4264706.308785,4.264706,0.933131,39.974432,31.434913,835.047147
90.500000,13,13265.306122,4203449.668790,4.203450,0.933131,39.976765,31.434913,835.008569
90.500000,14,14285.714286,4142195.220467,4.142195,0.933131,39.973132,31.434913,834.974134
90.500000,15,15306.122449,4080943.892000,4.080944,0.933131,39.977808,31.434913,834.933936
90.500000,16,16326.530612,4019694.945238,4.019695,0.933131,39.972310,31.434913,834.900802
90.500000,17,17346.938776,3958448.947120,3.958449,0.933131,39.978423,31.434913,834.859613
90.500000,18,18367.346939,3897205.481551,3.897205,0.933132,39.971870,31.434913,834.827219
90.500000,19,19387.755102,3835964.828933,3.835965,0.933132,39.978701,31.434913,834.785538
90.500000,20,20408.163265,3774726.826218,3.774727,0.933132,39.971727,31.434913,834.753441
90.500000,21,21428.571429,3713491.531586,3.713492,0.933132,39.978717,31.434913,834.711657
90.500000,22,22448.979592,3652258.976457,3.652259,0.933132,39.971812,31.434913,834.679519
90.500000,23,23469.387755,3591029.050764,3.591029,0.933133,39.978537,31.434913,834.637926
90.500000,24,24489.795918,3529801.930434,3.529802,0.933133,39.972065,31.434913,834.605493
90.500000,25,25510.204082,3468577.382516,3.468577,0.933133,39.978215,31.434913,834.564306
90.500000,26,26530.612245,3407355.686064,3.407356,0.933133,39.972436,31.434913,834.531399
90.500000,27,27551.020408,3346136.523405,3.346137,0.933133,39.977796,31.434913,834.490767
90.500000,28,28571.428571,3284920.242225,3.284920,0.933134,39.972884,31.434913,834.457264
90.500000,29,29591.836735,3223706.471168,3.223706,0.933134,39.977318,31.434913,834.417281
90.500000,30,30612.244898,3162495.598065,3.162496,0.933134,39.973376,31.434913,834.383112
90.500000,31,31632.653061,3101287.223513,3.101287,0.933134,39.976811,31.434913,834.343829
90.500000,32,32653.061224,3040081.752874,3.040082,0.933134,39.973884,31.434913,834.308961
90.500000,33,33673.469388,2978878.779319,2.978879,0.933135,39.976298,31.434913,834.270393
90.500000,34,34693.877551,2917678.707231,2.917679,0.933135,39.974387,31.434913,834.234828
90.500000,35,35714.285714,2856481.138074,2.856481,0.933135,39.975801,31.434913,834.196960
90.500000,36,36734.693878,2795286.460805,2.795286,0.933135,39.974867,31.434913,834.160723
90.500000,37,37755.102041,2734094.297846,2.734094,0.933135,39.975332,31.434913,834.123520
90.500000,38,38775.510204,2672905.012458,2.672905,0.933135,39.975313,31.434913,834.086655
90.500000,39,39795.918367,2611718.257652,2.611718,0.933135,39.974903,31.434913,834.050065
90.500000,40,40816.326531,2550534.363073,2.550534,0.933135,39.975715,31.434913,834.012631
90.500000,41,41836.734694,2489353.018318,2.489353,0.933136,39.974521,31.434913,833.976591
90.500000,42,42857.142857,2428174.513272,2.428175,0.933136,39.976066,31.434913,833.938654
90.500000,43,43877.551020,2366998.577819,2.366999,0.933136,39.974191,31.434913,833.903093
90.500000,44,44897.959184,2305825.458797,2.305825,0.933136,39.976364,31.434913,833.864728
90.500000,45,45918.367347,2244654.929448,2.244655,0.933136,39.973916,31.434913,833.829570
90.500000,46,46938.775510,2183487.193162,2.183487,0.933136,39.976607,31.434913,833.790854
90.500000,47,47959.183673,2122322.068560,2.122322,0.933136,39.973697,31.434913,833.756022
90.500000,48,48979.591837,2061159.716255,2.061160,0.933136,39.976795,31.434913,833.717030
90.500000,49,50000.000000,2000000.000000,2.000000,0.933136,39.973532,31.434913,833.682449
95.500000,0,0.000000,5000000.000000,5.000000,0.933127,40.000000,31.434913,835.473157
95.500000,1,1020.408163,4938712.217007,4.938712,0.933127,39.952050,31.434913,835.469460
95.500000,2,2040.816327,4877423.938075,4.877424,0.933127,39.991958,31.434913,835.404749
95.500000,3,3061.224490,4816141.222601,4.816141,0.933127,39.959188,31.434913,835.390515
95.500000,4,4081.632653,4754858.698660,4.754859,0.933127,39.985639,31.434913,835.335157
95.500000,5,5102.040816,4693581.103754,4.693581,0.933127,39.964748,31.434913,835.312679
95.500000,6,6122.448980,4632304.275095,4.632304,0.933127,39.980763,31.434913,835.264576
95.500000,7,7142.857143,4571031.846423,4.571032,0.933127,39.968991,31.434913,835.235771
95.500000,8,8163.265306,4509760.661314,4.509761,0.933127,39.977086,31.434913,835.193175
95.500000,9,9183.673469,4448493.439305,4.448493,0.933127,39.972145,31.434913,835.159632
95.500000,10,10204.081633,4387227.854793,4.387228,0.933127,39.974396,31.434913,835.121100
95.500000,11,11224.489796,4325965.876852,4.325966,0.933128,39.974407,31.434913,835.084127
95.500000,12,12244.897959,4264705.858775,4.264706,0.933128,39.972512,31.434913,835.048480
95.500000,13,13265.306122,4203449.159488,4.203449,0.933128,39.975944,31.434913,835.009138
95.500000,14,14285.714286,4142194.680090,4.142195,0.933128,39.971276,31.434913,834.975422
95.500000,15,15306.122449,4080943.289254,4.080943,0.933128,39.976902,31.434913,834.934565
95.500000,16,16326.530612,4019694.323899,4.019694,0.933128,39.970556,31.434913,834.902019
95.500000,17,17346.938776,3958448.265060,3.958448,0.933128,39.977403,31.434913,834.860321
95.500000,18,18367.346939,3897204.790977,3.897205,0.933128,39.970237,31.434913,834.828351
95.500000,19,19387.755102,3835964.082705,3.835964,0.933128,39.977553,31.434913,834.786334
95.500000,20,20408.163265,3774726.080389,3.774726,0.933128,39.970225,31.434913,834.754483
95.500000,21,21428.571429,3713490.738726,3.713491,0.933128,39.977439,31.434913,834.712544
95.500000,22,22448.979592,3652258.192523,3.652258,0.933129,39.970438,31.434913,834.680472
95.500000,23,23469.387755,3591028.230916,3.591028,0.933129,39.977133,31.434913,834.638900
95.500000,24,24489.795918,3529801.127241,3.529801,0.933129,39.970811,31.434913,834.606363
95.500000,25,25510.204082,3468576.555803,3.468577,0.933129,39.976697,31.434913,834.565359
95.500000,26,26530.612245,3407354.882878,3.407355,0.933129,39.971289,31.434913,834.532194
95.500000,27,27551.020408,3346135.709800,3.346136,0.933129,39.976180,31.434913,834.491887
95.500000,28,28571.428571,3284919.458379,3.284919,0.933129,39.971826,31.434913,834.457997
95.500000,29,29591.836735,3223705.690213,3.223706,0.933129,39.975622,31.434913,834.418457
95.500000,30,30612.244898,3162494.852263,3.162495,0.933130,39.972388,31.434913,834.383796
95.500000,31,31632.653061,3101286.493093,3.101286,0.933130,39.975053,31.434913,834.345047
95.500000,32,32653.061224,3040081.061488,3.040081,0.933130,39.972947,31.434913,834.309611
95.500000,33,33673.469388,2978878.114280,2.978878,0.933130,39.974500,31.434913,834.271640
95.500000,34,34693.877551,2917678.083973,2.917678,0.933130,39.973481,31.434913,834.235455
95.500000,35,35714.285714,2856480.551223,2.856481,0.933130,39.973980,31.434913,834.198222
95.500000,36,36734.693878,2795285.918027,2.795286,0.933130,39.973975,31.434913,834.161342
95.500000,37,37755.102041,2734093.799942,2.734094,0.933130,39.973507,31.434913,834.124785
95.500000,38,38775.510204,2672904.558491,2.672905,0.933130,39.974416,31.434913,834.087277
95.500000,39,39795.918367,2611717.852387,2.611718,0.933130,39.973090,31.434913,834.051322
95.500000,40,40816.326531,2550533.996729,2.550534,0.933130,39.974798,31.434913,834.013266
95.500000,41,41836.734694,2489352.699198,2.489353,0.933131,39.972734,31.434913,833.977829
95.500000,42,42857.142857,2428174.225359,2.428174,0.933131,39.975116,31.434913,833.939313
95.500000,43,43877.551020,2366998.334969,2.366998,0.933131,39.972444,31.434913,833.904304
95.500000,44,44897.959184,2305825.242570,2.305825,0.933131,39.975370,31.434913,833.865418
95.500000,45,45918.367347,2244654.760429,2.244655,0.933131,39.972218,31.434913,833.830747
95.500000,46,46938.775510,2183487.051841,2.183487,0.933131,39.975559,31.434913,833.791580
95.500000,47,47959.183673,2122321.980225,2.122322,0.933131,39.972055,31.434913,833.757160
95.500000,48,48979.591837,2061159.658887,2.061160,0.933131,39.975686,31.434913,833.717798
95.500000,49,50000.000000,2000000.000000,2.000000,0.933131,39.971953,31.434913,833.683543
100.500000,0,0.000000,5000000.000000,5.000000,0.933121,40.000000,31.434913,835.473157
100.500000,1,1020.408163,4938712.348101,4.938712,0.933121,39.949785,31.434913,835.471033
100.500000,2,2040.816327,4877423.874320,4.877424,0.933121,39.991137,31.434913,835.405319
100.500000,3,3061.224490,4816141.234200,4.816141,0.933121,39.957598,31.434913,835.391619
100.500000,4,4081.632653,4754858.570757,4.754859,0.933121,39.984272,31.434913,835.336106
100.500000,5,5102.040816,4693581.011640,4.693581,0.933121,39.963591,31.434913,835.313482
100.500000,6,6122.448980,4632304.089978,4.632304,0.933121,39.979062,31.434913,835.265756
